loss,acc,lr
0.00014060991816222668,1.0,0.0001250000059371814
0.00014050617755856365,1.0,0.0001250000059371814
0.00014040363021194935,1.0,0.0001250000059371814
0.00014030466263648123,1.0,0.0001250000059371814
0.0001401997433276847,1.0,0.0001250000059371814
0.00014009122969582677,1.0,0.0001250000059371814
0.0001399898756062612,1.0,0.0001250000059371814
0.0001398873282596469,1.0,0.0001250000059371814
0.00013978479546494782,1.0,0.0001250000059371814
0.0001396762818330899,1.0,0.0001250000059371814
0.000139564202982001,1.0,0.0001250000059371814
0.0001394604769302532,1.0,0.0001250000059371814
0.000139353156555444,1.0,0.0001250000059371814
0.00013925299572292715,1.0,0.0001250000059371814
0.00013914686860516667,1.0,0.0001250000059371814
0.00013904312800150365,1.0,0.0001250000059371814
0.00013894059520680457,1.0,0.0001250000059371814
0.00013883804786019027,1.0,0.0001250000059371814
0.00013872953422833234,1.0,0.0001250000059371814
0.00013861985644325614,1.0,0.0001250000059371814
0.0001385161158395931,1.0,0.0001250000059371814
0.0001384135684929788,1.0,0.0001250000059371814
0.00013830384705215693,1.0,0.0001250000059371814
0.00013820013555232435,1.0,0.0001250000059371814
0.00013809758820571005,1.0,9.999999747378752e-05
0.0001380105532007292,1.0,9.999999747378752e-05
0.00013793185644317418,1.0,9.999999747378752e-05
0.00013784600014332682,1.0,9.999999747378752e-05
0.00013775895058643073,1.0,9.999999747378752e-05
0.00013768025382887572,1.0,9.999999747378752e-05
0.00013759441208094358,1.0,9.999999747378752e-05
0.00013751212100032717,1.0,9.999999747378752e-05
0.0001374298590235412,1.0,9.999999747378752e-05
0.00013734163076151162,1.0,9.999999747378752e-05
0.0001372581609757617,1.0,9.999999747378752e-05
0.00013717944966629148,1.0,9.999999747378752e-05
0.00013709002814721316,1.0,9.999999747378752e-05
0.0001370089448755607,1.0,9.999999747378752e-05
0.0001369207166135311,1.0,9.999999747378752e-05
0.00013684082659892738,1.0,9.999999747378752e-05
0.00013675021182280034,1.0,9.999999747378752e-05
0.00013666674203705043,1.0,9.999999747378752e-05
0.00013658446550834924,1.0,9.999999747378752e-05
0.000136503396788612,1.0,9.999999747378752e-05
0.00013641039549838752,1.0,9.999999747378752e-05
0.00013632571790367365,1.0,9.999999747378752e-05
0.00013624584244098514,1.0,9.999999747378752e-05
0.00013615761417895555,1.0,9.999999747378752e-05
0.00013607651635538787,1.0,9.999999747378752e-05
0.00013599544763565063,1.0,9.999999747378752e-05
0.000135910784592852,1.0,9.999999747378752e-05
0.0001358225563308224,1.0,9.999999747378752e-05
0.00013574027980212122,1.0,9.999999747378752e-05
0.0001356603897875175,1.0,9.999999747378752e-05
0.00013557692000176758,1.0,9.999999747378752e-05
0.000135488691739738,1.0,9.999999747378752e-05
0.00013540522195398808,1.0,9.999999747378752e-05
0.00013531580043490976,1.0,9.999999747378752e-05
0.00013522995868697762,1.0,9.999999747378752e-05
0.0001351464889012277,1.0,9.999999747378752e-05
0.00013506421237252653,1.0,9.999999747378752e-05
