loss,accuracy,lr
0.00015662047371733934,1.0,9.999999747378752e-05
0.00015651083958800882,1.0,9.999999747378752e-05
0.00015638690092600882,1.0,9.999999747378752e-05
0.0001562868128530681,1.0,9.999999747378752e-05
0.00015618190809618682,1.0,9.999999747378752e-05
0.00015606512897647917,1.0,9.999999747378752e-05
0.00015595072181895375,1.0,9.999999747378752e-05
0.00015583870117552578,1.0,9.999999747378752e-05
0.00015572189295198768,1.0,9.999999747378752e-05
0.00015561701729893684,1.0,9.999999747378752e-05
0.00015550738316960633,1.0,9.999999747378752e-05
0.00015538105799350888,1.0,9.999999747378752e-05
0.0001552761677885428,1.0,9.999999747378752e-05
0.00015516177518293262,1.0,9.999999747378752e-05
0.000155059271492064,1.0,9.999999747378752e-05
0.00015494484978262335,1.0,9.999999747378752e-05
0.0001548280706629157,1.0,9.999999747378752e-05
0.0001547184365335852,1.0,9.999999747378752e-05
0.00015460877330042422,1.0,9.999999747378752e-05
0.00015449197962880135,1.0,9.999999747378752e-05
0.00015438236005138606,1.0,9.999999747378752e-05
0.00015427508333232254,1.0,9.999999747378752e-05
0.00015416304813697934,1.0,9.999999747378752e-05
0.00015405341400764883,1.0,9.999999747378752e-05
0.00015393186185974628,1.0,9.999999747378752e-05
0.00015381982666440308,1.0,9.999999747378752e-05
0.00015371257904917002,1.0,9.999999747378752e-05
0.00015360055840574205,1.0,9.999999747378752e-05
0.00015348852321039885,1.0,9.999999747378752e-05
0.00015338126104325056,1.0,9.999999747378752e-05
0.00015325969434343278,1.0,9.999999747378752e-05
0.0001531476591480896,1.0,9.999999747378752e-05
0.00015303563850466162,1.0,9.999999747378752e-05
0.0001529212313471362,1.0,9.999999747378752e-05
0.00015281158266589046,1.0,9.999999747378752e-05
0.0001526995620224625,1.0,9.999999747378752e-05
0.00015259467181749642,1.0,9.999999747378752e-05
0.00015248027921188623,1.0,9.999999747378752e-05
0.00015236824401654303,1.0,9.999999747378752e-05
0.00015226098184939474,1.0,9.999999747378752e-05
0.00015214180166367441,1.0,9.999999747378752e-05
0.00015202737995423377,1.0,9.999999747378752e-05
0.00015191774582490325,1.0,9.999999747378752e-05
0.0001518128701718524,1.0,9.999999747378752e-05
0.00015169607650022954,1.0,9.999999747378752e-05
0.00015159358736127615,1.0,9.999999747378752e-05
0.0001514720352133736,1.0,9.999999747378752e-05
0.00015135761350393295,1.0,9.999999747378752e-05
0.0001512479648226872,1.0,9.999999747378752e-05
0.00015114786219783127,1.0,9.999999747378752e-05
0.00015103345504030585,1.0,9.999999747378752e-05
0.00015091904788278043,1.0,9.999999747378752e-05
0.00015080462617333978,1.0,9.999999747378752e-05
0.00015069260552991182,1.0,9.999999747378752e-05
0.00015057818382047117,1.0,9.999999747378752e-05
0.0001504780666437,1.0,9.999999747378752e-05
0.00015035414253361523,1.0,9.999999747378752e-05
0.00015024925232864916,1.0,9.999999747378752e-05
0.00015012531366664916,1.0,9.999999747378752e-05
0.00015002043801359832,1.0,9.999999747378752e-05
0.00014990601630415767,1.0,9.999999747378752e-05
0.0001497939956607297,1.0,9.999999747378752e-05
0.00014968673349358141,1.0,9.999999747378752e-05
0.00014957471285015345,1.0,9.999999747378752e-05
0.00014945553266443312,1.0,9.999999747378752e-05
0.00014934349746908993,1.0,9.999999747378752e-05
0.00014924338029231876,1.0,9.999999747378752e-05
0.0001491218281444162,1.0,9.999999747378752e-05
0.00014901695249136537,1.0,9.999999747378752e-05
0.00014890014426782727,1.0,9.999999747378752e-05
0.0001487928966525942,1.0,9.999999747378752e-05
0.0001486832625232637,1.0,9.999999747378752e-05
0.00014855452172923833,1.0,9.999999747378752e-05
0.00014845204714220017,1.0,9.999999747378752e-05
0.0001483471569372341,1.0,9.999999747378752e-05
0.0001482375228079036,1.0,9.999999747378752e-05
0.00014811834262218326,1.0,9.999999747378752e-05
0.00014800630742684007,1.0,9.999999747378752e-05
0.00014789904525969177,1.0,9.999999747378752e-05
0.00014779418415855616,1.0,9.999999747378752e-05
0.00014767023094464093,1.0,9.999999747378752e-05
0.00014754867879673839,1.0,9.999999747378752e-05
0.00014745093358214945,1.0,9.999999747378752e-05
0.00014733413991052657,1.0,9.999999747378752e-05
0.0001472221192670986,1.0,9.999999747378752e-05
0.00014711485709995031,1.0,9.999999747378752e-05
0.00014700282190460712,1.0,9.999999747378752e-05
0.00014689794625155628,1.0,9.999999747378752e-05
0.0001467811525799334,1.0,9.999999747378752e-05
